term,pidm,crn,majdesc,days,Stud.ID
201909,906839,12172,Business Administration, T R,2089
201909,906839,18753,Business Administration, T R,2089
201909,906839,18746,Business Administration, T R,2089
201909,906840,16124,Psychology,M W F,2090
201909,906840,12803,Psychology,M   F,2090
201909,906840,15960,Psychology,M   F,2090
201909,906840,19349,Psychology, T R,2090
201909,906840,19018,Psychology, T,2090
201909,906855,12681,Early Childhood/Childhood Educ,M W,2091
201909,906855,20490,Early Childhood/Childhood Educ,M W,2091
201909,906855,20491,Early Childhood/Childhood Educ, T R,2091
201909,906855,17997,Early Childhood/Childhood Educ,  W,2091
201909,906855,17993,Early Childhood/Childhood Educ,M W F,2091
201909,906855,13572,Early Childhood/Childhood Educ, T R,2091
201909,906869,12753,Psychology, T R,2092
201909,906869,20139,Psychology, ,2092
201909,906869,14114,Psychology, T R,2092
201909,906869,19352,Psychology,  W,2092
201909,906869,19552,Psychology, T R,2092
201909,906897,15709,Childhood/Special Education, T R,2093
201909,906897,15888,Childhood/Special Education,M W,2093
201909,906897,15714,Childhood/Special Education, T R,2093
201909,906897,16506,Childhood/Special Education,M W F,2093
201909,906911,20266,"History, Adol Educ: Soc Street", ,2094
201909,906911,15731,"History, Adol Educ: Soc Street",M W,2094
201909,906911,20071,"History, Adol Educ: Soc Street",M W,2094
201909,906911,18742,"History, Adol Educ: Soc Street", T R,2094
201909,906911,19540,"History, Adol Educ: Soc Street",M W,2094
201909,906914,19940,Political Science, T R,2095
201909,906914,12221,Political Science,M W,2095
201909,906914,17721,Political Science, T R,2095
201909,906914,19481,Political Science,M W F,2095
201909,906914,19343,Political Science,M W,2095
201909,906947,12220,Communication, T R,2096
201909,906947,20624,Communication,M,2096
201909,906947,18566,Communication,M W,2096
201909,906947,12944,Communication, T R,2096
201909,906947,19491,Communication, ,2096
201909,906950,15752,Early Childhood/Childhood Educ, T R,2097
201909,906950,20491,Early Childhood/Childhood Educ, T R,2097
201909,906950,12759,Early Childhood/Childhood Educ,M W,2097
201909,906950,20474,Early Childhood/Childhood Educ, T R,2097
201909,906954,14257,Biology, ,2098
201909,906954,20353,Biology, T R,2098
201909,906954,18017,Biology,  W,2098
201909,906954,17412,Biology,M W F,2098
201909,906954,17414,Biology, T,2098
201909,906954,12977,Biology,M W,2098
201909,906961,18053,Sociology, T R,2099
201909,906961,19413,Sociology,M W,2099
201909,906961,20547,Sociology,  W F,2099
201909,906961,12988,Sociology, T R,2099
201909,906961,15026,Sociology,M W,2099
201909,906972,16947,Psychology,M   F,2100
201909,906972,20543,Psychology, T R,2100
201909,906972,20501,Psychology,M W F,2100
201909,906972,19500,Psychology, T R,2100
201909,906992,19988,Sociology, T R,2101
201909,906992,18125,Sociology,M W,2101
201909,906992,20547,Sociology,  W F,2101
201909,906992,15026,Sociology,M W,2101
201909,906992,19344,Sociology, T R,2101
201909,907027,19084,Psychology,M W F,2102
201909,907027,20073,Psychology, T R,2102
201909,907027,14115,Psychology,M W F,2102
201909,907027,19349,Psychology, T R,2102
201909,907027,20401,Psychology, T,2102
201909,907027,20681,Psychology, ,2102
201909,907059,12942,"English, Adol Educ: English", T R,2103
201909,907059,12479,"English, Adol Educ: English", T R,2103
201909,907059,18119,"English, Adol Educ: English",M   F,2103
201909,907059,18506,"English, Adol Educ: English", T R,2103
201909,907059,19348,"English, Adol Educ: English",M W F,2103
201909,907098,20139,Pre-Business Administration, ,2104
201909,907098,12592,Pre-Business Administration,M W,2104
201909,907098,20364,Pre-Business Administration, T R,2104
201909,907098,12739,Pre-Business Administration, T R,2104
201909,907098,19661,Pre-Business Administration,M W,2104
201909,907098,17964,Pre-Business Administration,M W,2104
201909,907113,20064,Sociology,  W,2105
201909,907113,18515,Sociology, T R,2105
201909,907113,15026,Sociology,M W,2105
201909,907113,19344,Sociology, T R,2105
201909,907114,18305,Mathematics,M,2106
201909,907114,18142,Mathematics, T R,2106
201909,907114,19924,Mathematics,M W,2106
201909,907114,20414,Mathematics,M W F,2106
201909,907141,20527,Psychology,M W F,2107
201909,907141,13850,Psychology, T R,2107
201909,907141,20479,Psychology,M W F,2107
201909,907141,19353,Psychology, T R,2107
201909,907141,18988,Psychology, T R,2107
201909,907146,20431,Biology,M,2108
201909,907146,20357,Biology,M W F,2108
201909,907146,20120,Biology, T R,2108
201909,907146,12671,Biology, T R,2108
201909,907146,16506,Biology,M W F,2108
201909,907317,12863,Business Administration, T R,2109
201909,907317,12172,Business Administration, T R,2109
201909,907317,18746,Business Administration, T R,2109
201909,907317,18752,Business Administration,M W,2109
201909,907317,12152,Business Administration,M W,2109
201909,907325,14143,"Chemistry, ACSC Certification",M W F,2110
201909,907325,15861,"Chemistry, ACSC Certification", T R,2110
201909,907325,12208,"Chemistry, ACSC Certification",M W F,2110
201909,907325,16537,"Chemistry, ACSC Certification", T,2110
201909,907325,12994,"Chemistry, ACSC Certification",M W,2110
201909,907353,16639,Neuroscience, T,2111
201909,907353,16632,Neuroscience, T R,2111
201909,907353,17514,Neuroscience,  W F,2111
201909,907353,19774,Neuroscience, ,2111
201909,907353,20478,Neuroscience, T R,2111
201909,907353,19352,Neuroscience,  W,2111
201909,907401,20064,Communication,  W,2112
201909,907401,19607,Communication, T R,2112
201909,907401,12221,Communication,M W,2112
201909,907401,12919,Communication,M W F,2112
201909,907401,13555,Communication, T R,2112
201909,907414,16712,Communication,M W,2113
201909,907414,20495,Communication, T R,2113
201909,907414,12229,Communication,M,2113
201909,907414,18633,Communication, T R,2113
201909,907414,17255,Communication, T R,2113
201909,907432,20512,English, T R,2114
201909,907432,20000,English, T R,2114
201909,907432,19436,English,M W,2114
201909,907432,20062,English,M W,2114
201909,907432,12733,English, T R,2114
201909,907442,15247,Psychology,  W F,2115
201909,907442,20014,Psychology, T R,2115
201909,907442,12965,Psychology,M W F,2115
201909,907442,14109,Psychology, T R,2115
201909,907442,17354,Psychology, T R,2115
201909,907445,12577,Economics,M W F,2116
201909,907445,12910,Economics,M   F,2116
201909,907445,20608,Economics,M W,2116
201909,907445,19373,Economics, T R,2116
201909,907445,14386,Economics, T R,2116
201909,907510,19546,Business Administration, ,2117
201909,907510,16823,Business Administration,M,2117
201909,907510,17433,Business Administration,M W F,2117
201909,907510,17434,Business Administration, T,2117
201909,907510,12149,Business Administration, T R,2117
201909,907510,18770,Business Administration, T R,2117
201909,907510,17963,Business Administration,M W,2117
201909,907515,18655,Business Administration, T R,2118
201909,907515,13494,Business Administration,M W,2118
201909,907515,18751,Business Administration,M W,2118
201909,907515,19113,Business Administration, T R,2118
201909,907515,12152,Business Administration,M W,2118
201909,907517,12090,Biology, T R,2119
201909,907517,14396,Biology, T R,2119
201909,907517,19816,Biology, ,2119
201909,907517,20248,Biology, ,2119
201909,907517,20510,Biology,  F,2119
201909,907517,17255,Biology, T R,2119
201909,907542,18616,Geography, T R,2120
201909,907542,12592,Geography,M W,2120
201909,907542,17433,Geography,M W F,2120
201909,907542,17437,Geography, T,2120
201909,907542,12600,Geography,  W F,2120
201909,907551,19045,Business Administration, T R,2121
201909,907551,12172,Business Administration, T R,2121
201909,907551,17363,Business Administration,M W,2121
201909,907551,18747,Business Administration, T R,2121
201909,907554,12214,International Relations,M W,2122
201909,907554,12910,International Relations,M   F,2122
201909,907554,20050,International Relations, T R,2122
201909,907554,20567,International Relations, T R,2122
201909,907554,20608,International Relations,M W,2122
201909,907572,12806,Mathematics, T R,2123
201909,907572,12817,Mathematics,M W F,2123
201909,907572,12859,Mathematics,M W F,2123
201909,907572,19345,Mathematics, T R,2123
201909,907601,12963,Psychology,M W F,2124
201909,907601,15588,Psychology,M W F,2124
201909,907601,19353,Psychology, T R,2124
201909,907601,19539,Psychology, ,2124
201909,907601,20229,Psychology, ,2124
201909,907601,18927,Psychology, T R,2124
201909,907602,19573,Communication, T R,2125
201909,907602,18073,Communication,M W,2125
201909,907602,19426,Communication, T R,2125
201909,907602,16689,Communication,M W,2125
201909,907605,14306,Childhood/Special Education,M W F,2126
201909,907605,18939,Childhood/Special Education,M W F,2126
201909,907605,12919,Childhood/Special Education,M W F,2126
201909,907605,13558,Childhood/Special Education,  F,2126
201909,907605,13559,Childhood/Special Education,M W,2126
201909,907613,13618,Neuroscience,M W F,2127
201909,907613,12747,Neuroscience,M   F,2127
201909,907613,15960,Neuroscience,M   F,2127
201909,907613,19349,Neuroscience, T R,2127
201909,907613,16779,Neuroscience, T R,2127
201909,907614,20071,Psychology,M W,2128
201909,907614,12963,Psychology,M W F,2128
201909,907614,18988,Psychology, T R,2128
201909,907614,20569,Psychology, T R,2128
201909,907618,12963,Psychology,M W F,2129
201909,907618,16919,Psychology, T R,2129
201909,907618,20479,Psychology,M W F,2129
201909,907618,14109,Psychology, T R,2129
201909,907618,16282,Psychology,M W F,2129
201909,907654,19985,Biology,M W F,2130
201909,907654,17734,Biology,M W F,2130
201909,907654,16639,Biology, T,2130
201909,907654,16632,Biology, T R,2130
201909,907665,20082,Accounting,M W,2131
201909,907665,18753,Accounting, T R,2131
201909,907665,17965,Accounting, T R,2131
201909,907665,16267,Accounting,M W F,2131
201909,907665,16090,Accounting, T R,2131
201909,907668,16523,Biology,  R,2132
201909,907668,19084,Biology,M W F,2132
201909,907668,18711,Biology, ,2132
201909,907668,18957,Biology,M W F,2132
201909,907668,12801,Biology,M W F,2132
201909,907727,18092,Psychology,M,2133
201909,907727,18109,Psychology,M   F,2133
201909,907727,20031,Psychology, T R,2133
201909,907727,18927,Psychology, T R,2133
201909,907728,19969,International Relations,  R,2134
201909,907728,17425,International Relations, T,2134
201909,907728,17422,International Relations,M W F,2134
201909,907728,12580,International Relations,M W F,2134
201909,907728,12910,International Relations,M   F,2134
201909,907728,20053,International Relations,M W F,2134
201909,907728,16023,International Relations, T R,2134
201909,907767,12679,"English, Adol Educ: English",M W,2135
201909,907767,15737,"English, Adol Educ: English",M W,2135
201909,907767,20464,"English, Adol Educ: English", T R,2135
201909,907767,19540,"English, Adol Educ: English",M W,2135
201909,907781,12171,Business Administration, T R,2136
201909,907781,12175,Business Administration,M W,2136
201909,907781,12982,Business Administration, T R,2136
201909,907781,19346,Business Administration, T R,2136
201909,907781,20546,Business Administration,M W,2136
201909,907785,15247,Geological Sciences,  W F,2137
201909,907785,14404,Geological Sciences,M W,2137
201909,907785,19571,Geological Sciences, T R,2137
201909,907785,12919,Geological Sciences,M W F,2137
201909,907785,14110,Geological Sciences, T R,2137
201909,907797,15247,Communication,  W F,2138
201909,907797,14125,Communication, T R,2138
201909,907797,16689,Communication,M W,2138
201909,907797,20504,Communication,M W,2138
201909,907797,12919,Communication,M W F,2138
201909,907803,16130,Physics, ,2139
201909,907803,12815,Physics, T R,2139
201909,907803,20415,Physics,M W F,2139
201909,907803,12893,Physics,M W F,2139
201909,907803,12895,Physics, T R,2139
201909,907803,19734,Physics, ,2139
201909,907825,15718,Childhood/Special Education,M W,2140
201909,907825,15757,Childhood/Special Education, T R,2140
201909,907825,15761,Childhood/Special Education,  W,2140
201909,907825,13530,Childhood/Special Education, T R,2140
201909,907825,19134,Childhood/Special Education,M W,2140
201909,907838,20481,Psychology, T R,2141
201909,907838,19355,Psychology, T R,2141
201909,907838,16282,Psychology,M W F,2141
201909,907838,17354,Psychology, T R,2141
201909,907838,20385,Psychology, T R,2141
201909,907841,19546,Biology, ,2142
201909,907841,18360,Biology, ,2142
201909,907841,14396,Biology, T R,2142
201909,907841,18515,Biology, T R,2142
201909,907841,16632,Biology, T R,2142
201909,907841,16642,Biology,  W,2142
201909,907841,12940,Biology,M W F,2142
201909,907859,19929,Physics,M W,2143
201909,907859,12892,Physics, T R,2143
201909,907859,12895,Physics, T R,2143
201909,907859,12984,Physics,M W,2143
201909,907866,20591,Psychology, T,2144
201909,907866,18988,Psychology, T R,2144
201909,907866,20480,Psychology,M W F,2144
201909,907866,12965,Psychology,M W F,2144
201909,907866,18125,Psychology,M W,2144
201909,907866,20545,Psychology, T R,2144
201909,908006,13608,History, T R,2145
201909,908006,20124,History,M W,2145
201909,908006,19392,History, T R,2145
201909,908006,18053,History, T R,2145
201909,908040,18073,Communication,M W,2146
201909,908040,20495,Communication, T R,2146
201909,908040,12730,Communication, T R,2146
201909,908040,19343,Communication,M W,2146
201909,908045,12742,Applied Mathematics,M W F,2147
201909,908045,18964,Applied Mathematics, T R,2147
201909,908045,12815,Applied Mathematics, T R,2147
201909,908045,18022,Applied Mathematics,M W F,2147
201909,908045,20415,Applied Mathematics,M W F,2147
201909,908059,15247,Communication,  W F,2148
201909,908059,20140,Communication,M W,2148
201909,908059,12676,Communication, ,2148
201909,908059,12852,Communication,M W F,2148
201909,908059,12863,Communication, T R,2148
201909,908064,12072,Physics,M W F,2149
201909,908064,20497,Physics, ,2149
201909,908064,19934,Physics,M W,2149
201909,908064,17447,Physics,  R,2149
201909,908064,17444,Physics, T R,2149
201909,908064,12822,Physics,M W,2149
201909,908106,12413,Biology, T R,2150
201909,908106,18005,Biology,M,2150
201909,908106,19085,Biology,M W F,2150
201909,908106,18711,Biology, ,2150
201909,908106,17734,Biology,M W F,2150
201909,908106,13561,Biology, T R,2150
201909,908123,14404,Undeclared,M W,2151
201909,908123,18090,Undeclared,M W,2151
201909,908123,13917,Undeclared, T R,2151
201909,908123,19349,Undeclared, T R,2151
201909,908123,12150,Undeclared, T R,2151
201909,908125,20056,Biology,M W,2152
201909,908125,12085,Biology, T R,2152
201909,908125,12195,Biology,M W F,2152
201909,908125,20073,Biology, T R,2152
201909,908125,15960,Biology,M   F,2152
